cashflow_id,portfolio_id,cashflow_type,cashflow_date,amount,currency,created_at,updated_at
2598,17,DISTRIBUTION,2028-07-08,300000.00,USD,2028-07-08T15:00:00Z,2028-07-08T15:00:00Z
2599,18,DISTRIBUTION,2028-08-03,800000.00,USD,2028-08-03T12:30:00Z,2028-08-03T12:30:00Z
2600,15,DIVIDEND,2029-01-13,200000.00,USD,2029-01-13T10:00:00Z,2029-01-13T10:00:00Z
2601,19,CONTRIBUTION,2027-01-13,1000000.00,USD,2027-01-13T10:00:00Z,2027-01-13T10:00:00Z
2602,19,DISTRIBUTION,2027-03-19,500000.00,USD,2027-03-19T14:30:00Z,2027-03-19T14:30:00Z
2603,19,DIVIDEND,2027-06-14,250000.00,USD,2027-06-14T09:00:00Z,2027-06-14T09:00:00Z
2604,19,FEE,2026-12-30,50000.00,USD,2026-12-30T00:00:00Z,2026-12-30T00:00:00Z
2605,19,CONTRIBUTION,2027-06-29,750000.00,USD,2027-06-29T11:15:00Z,2027-06-29T11:15:00Z
2606,20,CONTRIBUTION,2027-02-08,2000000.00,USD,2027-02-08T09:30:00Z,2027-02-08T09:30:00Z
2607,20,DISTRIBUTION,2027-04-14,1000000.00,USD,2027-04-14T14:00:00Z,2027-04-14T14:00:00Z
2608,20,DIVIDEND,2027-07-19,500000.00,USD,2027-07-19T10:30:00Z,2027-07-19T10:30:00Z
2609,20,FEE,2026-12-30,75000.00,USD,2026-12-30T00:00:00Z,2026-12-30T00:00:00Z
2610,20,CONTRIBUTION,2027-09-14,1500000.00,USD,2027-09-14T13:45:00Z,2027-09-14T13:45:00Z
2611,1,CONTRIBUTION,2027-02-28,500000.00,USD,2027-02-28T08:00:00Z,2027-02-28T08:00:00Z
2612,1,DISTRIBUTION,2027-05-09,250000.00,USD,2027-05-09T15:30:00Z,2027-05-09T15:30:00Z
2613,1,DIVIDEND,2027-08-14,100000.00,USD,2027-08-14T11:00:00Z,2027-08-14T11:00:00Z
2614,1,FEE,2026-12-30,30000.00,USD,2026-12-30T00:00:00Z,2026-12-30T00:00:00Z
2615,1,CONTRIBUTION,2027-10-19,300000.00,USD,2027-10-19T12:30:00Z,2027-10-19T12:30:00Z
2616,2,CONTRIBUTION,2028-01-09,1500000.00,USD,2028-01-09T09:00:00Z,2028-01-09T09:00:00Z
2617,2,DISTRIBUTION,2028-03-13,750000.00,USD,2028-03-13T14:15:00Z,2028-03-13T14:15:00Z
2618,2,DIVIDEND,2028-06-18,375000.00,USD,2028-06-18T10:45:00Z,2028-06-18T10:45:00Z
2619,2,FEE,2027-12-31,60000.00,USD,2027-12-31T00:00:00Z,2027-12-31T00:00:00Z
2620,2,CONTRIBUTION,2028-09-08,1000000.00,USD,2028-09-08T11:30:00Z,2028-09-08T11:30:00Z
2621,19,DIVIDEND,2028-01-14,150000.00,USD,2028-01-14T09:30:00Z,2028-01-14T09:30:00Z
2622,19,FEE,2027-12-31,50000.00,USD,2027-12-31T00:00:00Z,2027-12-31T00:00:00Z
2623,19,CONTRIBUTION,2028-03-30,800000.00,USD,2028-03-30T10:00:00Z,2028-03-30T10:00:00Z
2624,19,DISTRIBUTION,2028-07-13,600000.00,USD,2028-07-13T13:00:00Z,2028-07-13T13:00:00Z
2625,20,DIVIDEND,2028-02-19,300000.00,USD,2028-02-19T11:15:00Z,2028-02-19T11:15:00Z
2626,20,FEE,2027-12-31,75000.00,USD,2027-12-31T00:00:00Z,2027-12-31T00:00:00Z
2627,20,CONTRIBUTION,2028-05-08,1200000.00,USD,2028-05-08T14:30:00Z,2028-05-08T14:30:00Z
2628,20,DISTRIBUTION,2028-08-18,900000.00,USD,2028-08-18T10:00:00Z,2028-08-18T10:00:00Z
2629,1,DIVIDEND,2028-03-08,50000.00,USD,2028-03-08T09:45:00Z,2028-03-08T09:45:00Z
2630,1,FEE,2027-12-31,30000.00,USD,2027-12-31T00:00:00Z,2027-12-31T00:00:00Z
2631,1,CONTRIBUTION,2028-06-03,400000.00,USD,2028-06-03T12:00:00Z,2028-06-03T12:00:00Z
2632,1,DISTRIBUTION,2028-09-18,200000.00,USD,2028-09-18T15:30:00Z,2028-09-18T15:30:00Z
2633,2,DIVIDEND,2028-02-14,200000.00,USD,2028-02-14T10:30:00Z,2028-02-14T10:30:00Z
2634,2,FEE,2027-12-31,60000.00,USD,2027-12-31T00:00:00Z,2027-12-31T00:00:00Z
2635,2,CONTRIBUTION,2028-06-29,700000.00,USD,2028-06-29T11:45:00Z,2028-06-29T11:45:00Z
2636,19,DIVIDEND,2029-01-18,180000.00,USD,2029-01-18T10:00:00Z,2029-01-18T10:00:00Z
2637,19,FEE,2028-12-30,50000.00,USD,2028-12-30T00:00:00Z,2028-12-30T00:00:00Z
2638,19,CONTRIBUTION,2029-03-13,900000.00,USD,2029-03-13T13:30:00Z,2029-03-13T13:30:00Z
2639,20,DIVIDEND,2029-02-08,350000.00,USD,2029-02-08T11:00:00Z,2029-02-08T11:00:00Z
2640,20,FEE,2028-12-30,75000.00,USD,2028-12-30T00:00:00Z,2028-12-30T00:00:00Z
2641,1,CONTRIBUTION,2029-04-18,500000.00,USD,2029-04-18T14:15:00Z,2029-04-18T14:15:00Z
2642,1,DIVIDEND,2029-03-13,75000.00,USD,2029-03-13T09:30:00Z,2029-03-13T09:30:00Z
2643,1,FEE,2028-12-30,30000.00,USD,2028-12-30T00:00:00Z,2028-12-30T00:00:00Z
2644,2,DIVIDEND,2029-01-28,250000.00,USD,2029-01-28T10:45:00Z,2029-01-28T10:45:00Z
2645,2,FEE,2028-12-30,60000.00,USD,2028-12-30T00:00:00Z,2028-12-30T00:00:00Z
2646,19,DISTRIBUTION,2029-05-18,700000.00,USD,2029-05-18T14:00:00Z,2029-05-18T14:00:00Z
2647,20,DISTRIBUTION,2029-06-13,1100000.00,USD,2029-06-13T13:45:00Z,2029-06-13T13:45:00Z
2648,1,DISTRIBUTION,2029-07-08,300000.00,USD,2029-07-08T15:00:00Z,2029-07-08T15:00:00Z
2649,2,DISTRIBUTION,2029-08-03,800000.00,USD,2029-08-03T12:30:00Z,2029-08-03T12:30:00Z
2650,19,DIVIDEND,2030-01-13,200000.00,USD,2030-01-13T10:00:00Z,2030-01-13T10:00:00Z
2651,3,CONTRIBUTION,2028-01-13,1000000.00,USD,2028-01-13T10:00:00Z,2028-01-13T10:00:00Z
2652,3,DISTRIBUTION,2028-03-18,500000.00,USD,2028-03-18T14:30:00Z,2028-03-18T14:30:00Z
2653,3,DIVIDEND,2028-06-13,250000.00,USD,2028-06-13T09:00:00Z,2028-06-13T09:00:00Z
2654,3,FEE,2027-12-30,50000.00,USD,2027-12-30T00:00:00Z,2027-12-30T00:00:00Z
2655,3,CONTRIBUTION,2028-06-28,750000.00,USD,2028-06-28T11:15:00Z,2028-06-28T11:15:00Z
2656,4,CONTRIBUTION,2028-02-08,2000000.00,USD,2028-02-08T09:30:00Z,2028-02-08T09:30:00Z
2657,4,DISTRIBUTION,2028-04-13,1000000.00,USD,2028-04-13T14:00:00Z,2028-04-13T14:00:00Z
2658,4,DIVIDEND,2028-07-18,500000.00,USD,2028-07-18T10:30:00Z,2028-07-18T10:30:00Z
2659,4,FEE,2027-12-30,75000.00,USD,2027-12-30T00:00:00Z,2027-12-30T00:00:00Z
2660,4,CONTRIBUTION,2028-09-13,1500000.00,USD,2028-09-13T13:45:00Z,2028-09-13T13:45:00Z
2661,5,CONTRIBUTION,2028-02-28,500000.00,USD,2028-02-28T08:00:00Z,2028-02-28T08:00:00Z
2662,5,DISTRIBUTION,2028-05-08,250000.00,USD,2028-05-08T15:30:00Z,2028-05-08T15:30:00Z
2663,5,DIVIDEND,2028-08-13,100000.00,USD,2028-08-13T11:00:00Z,2028-08-13T11:00:00Z
2664,5,FEE,2027-12-30,30000.00,USD,2027-12-30T00:00:00Z,2027-12-30T00:00:00Z
2665,5,CONTRIBUTION,2028-10-18,300000.00,USD,2028-10-18T12:30:00Z,2028-10-18T12:30:00Z
2666,6,CONTRIBUTION,2029-01-08,1500000.00,USD,2029-01-08T09:00:00Z,2029-01-08T09:00:00Z
2667,6,DISTRIBUTION,2029-03-13,750000.00,USD,2029-03-13T14:15:00Z,2029-03-13T14:15:00Z
2668,6,DIVIDEND,2029-06-18,375000.00,USD,2029-06-18T10:45:00Z,2029-06-18T10:45:00Z
2669,6,FEE,2028-12-30,60000.00,USD,2028-12-30T00:00:00Z,2028-12-30T00:00:00Z
2670,6,CONTRIBUTION,2029-09-08,1000000.00,USD,2029-09-08T11:30:00Z,2029-09-08T11:30:00Z
2671,3,DIVIDEND,2029-01-13,150000.00,USD,2029-01-13T09:30:00Z,2029-01-13T09:30:00Z
2672,3,FEE,2028-12-30,50000.00,USD,2028-12-30T00:00:00Z,2028-12-30T00:00:00Z
2673,3,CONTRIBUTION,2029-03-30,800000.00,USD,2029-03-30T10:00:00Z,2029-03-30T10:00:00Z
2674,3,DISTRIBUTION,2029-07-13,600000.00,USD,2029-07-13T13:00:00Z,2029-07-13T13:00:00Z
2675,4,DIVIDEND,2029-02-18,300000.00,USD,2029-02-18T11:15:00Z,2029-02-18T11:15:00Z
2676,4,FEE,2028-12-30,75000.00,USD,2028-12-30T00:00:00Z,2028-12-30T00:00:00Z
2677,4,CONTRIBUTION,2029-05-08,1200000.00,USD,2029-05-08T14:30:00Z,2029-05-08T14:30:00Z
2678,4,DISTRIBUTION,2029-08-18,900000.00,USD,2029-08-18T10:00:00Z,2029-08-18T10:00:00Z
2679,5,DIVIDEND,2029-03-08,50000.00,USD,2029-03-08T09:45:00Z,2029-03-08T09:45:00Z
2680,5,FEE,2028-12-30,30000.00,USD,2028-12-30T00:00:00Z,2028-12-30T00:00:00Z
2681,5,CONTRIBUTION,2029-06-03,400000.00,USD,2029-06-03T12:00:00Z,2029-06-03T12:00:00Z
2682,5,DISTRIBUTION,2029-09-18,200000.00,USD,2029-09-18T15:30:00Z,2029-09-18T15:30:00Z
2683,6,DIVIDEND,2029-02-13,200000.00,USD,2029-02-13T10:30:00Z,2029-02-13T10:30:00Z
2684,6,FEE,2028-12-30,60000.00,USD,2028-12-30T00:00:00Z,2028-12-30T00:00:00Z
2685,6,CONTRIBUTION,2029-06-29,700000.00,USD,2029-06-29T11:45:00Z,2029-06-29T11:45:00Z
2686,3,DIVIDEND,2030-01-18,180000.00,USD,2030-01-18T10:00:00Z,2030-01-18T10:00:00Z
2687,3,FEE,2029-12-30,50000.00,USD,2029-12-30T00:00:00Z,2029-12-30T00:00:00Z
2688,3,CONTRIBUTION,2030-03-13,900000.00,USD,2030-03-13T13:30:00Z,2030-03-13T13:30:00Z
2689,4,DIVIDEND,2030-02-08,350000.00,USD,2030-02-08T11:00:00Z,2030-02-08T11:00:00Z
2690,4,FEE,2029-12-30,75000.00,USD,2029-12-30T00:00:00Z,2029-12-30T00:00:00Z
2691,5,CONTRIBUTION,2030-04-18,500000.00,USD,2030-04-18T14:15:00Z,2030-04-18T14:15:00Z
2692,5,DIVIDEND,2030-03-13,75000.00,USD,2030-03-13T09:30:00Z,2030-03-13T09:30:00Z
2693,5,FEE,2029-12-30,30000.00,USD,2029-12-30T00:00:00Z,2029-12-30T00:00:00Z
2694,6,DIVIDEND,2030-01-28,250000.00,USD,2030-01-28T10:45:00Z,2030-01-28T10:45:00Z
2695,6,FEE,2029-12-30,60000.00,USD,2029-12-30T00:00:00Z,2029-12-30T00:00:00Z
2696,3,DISTRIBUTION,2030-05-18,700000.00,USD,2030-05-18T14:00:00Z,2030-05-18T14:00:00Z
2697,4,DISTRIBUTION,2030-06-13,1100000.00,USD,2030-06-13T13:45:00Z,2030-06-13T13:45:00Z
2698,5,DISTRIBUTION,2030-07-08,300000.00,USD,2030-07-08T15:00:00Z,2030-07-08T15:00:00Z
2699,6,DISTRIBUTION,2030-08-03,800000.00,USD,2030-08-03T12:30:00Z,2030-08-03T12:30:00Z
2700,3,DIVIDEND,2031-01-13,200000.00,USD,2031-01-13T10:00:00Z,2031-01-13T10:00:00Z
2701,7,CONTRIBUTION,2029-01-12,1000000.00,USD,2029-01-12T10:00:00Z,2029-01-12T10:00:00Z
2702,7,DISTRIBUTION,2029-03-18,500000.00,USD,2029-03-18T14:30:00Z,2029-03-18T14:30:00Z
2703,7,DIVIDEND,2029-06-13,250000.00,USD,2029-06-13T09:00:00Z,2029-06-13T09:00:00Z
2704,7,FEE,2028-12-29,50000.00,USD,2028-12-29T00:00:00Z,2028-12-29T00:00:00Z
2705,7,CONTRIBUTION,2029-06-28,750000.00,USD,2029-06-28T11:15:00Z,2029-06-28T11:15:00Z
2706,8,CONTRIBUTION,2029-02-07,2000000.00,USD,2029-02-07T09:30:00Z,2029-02-07T09:30:00Z
2707,8,DISTRIBUTION,2029-04-13,1000000.00,USD,2029-04-13T14:00:00Z,2029-04-13T14:00:00Z
2708,8,DIVIDEND,2029-07-18,500000.00,USD,2029-07-18T10:30:00Z,2029-07-18T10:30:00Z
2709,8,FEE,2028-12-29,75000.00,USD,2028-12-29T00:00:00Z,2028-12-29T00:00:00Z
2710,8,CONTRIBUTION,2029-09-13,1500000.00,USD,2029-09-13T13:45:00Z,2029-09-13T13:45:00Z
2711,9,CONTRIBUTION,2029-02-27,500000.00,USD,2029-02-27T08:00:00Z,2029-02-27T08:00:00Z
2712,9,DISTRIBUTION,2029-05-08,250000.00,USD,2029-05-08T15:30:00Z,2029-05-08T15:30:00Z
2713,9,DIVIDEND,2029-08-13,100000.00,USD,2029-08-13T11:00:00Z,2029-08-13T11:00:00Z
2714,9,FEE,2028-12-29,30000.00,USD,2028-12-29T00:00:00Z,2028-12-29T00:00:00Z
2715,9,CONTRIBUTION,2029-10-18,300000.00,USD,2029-10-18T12:30:00Z,2029-10-18T12:30:00Z
2716,10,CONTRIBUTION,2030-01-08,1500000.00,USD,2030-01-08T09:00:00Z,2030-01-08T09:00:00Z
2717,10,DISTRIBUTION,2030-03-13,750000.00,USD,2030-03-13T14:15:00Z,2030-03-13T14:15:00Z
2718,10,DIVIDEND,2030-06-18,375000.00,USD,2030-06-18T10:45:00Z,2030-06-18T10:45:00Z
2719,10,FEE,2029-12-30,60000.00,USD,2029-12-30T00:00:00Z,2029-12-30T00:00:00Z
2720,10,CONTRIBUTION,2030-09-08,1000000.00,USD,2030-09-08T11:30:00Z,2030-09-08T11:30:00Z
2721,7,DIVIDEND,2030-01-13,150000.00,USD,2030-01-13T09:30:00Z,2030-01-13T09:30:00Z
2722,7,FEE,2029-12-30,50000.00,USD,2029-12-30T00:00:00Z,2029-12-30T00:00:00Z
2723,7,CONTRIBUTION,2030-03-30,800000.00,USD,2030-03-30T10:00:00Z,2030-03-30T10:00:00Z
2724,7,DISTRIBUTION,2030-07-13,600000.00,USD,2030-07-13T13:00:00Z,2030-07-13T13:00:00Z
2725,8,DIVIDEND,2030-02-18,300000.00,USD,2030-02-18T11:15:00Z,2030-02-18T11:15:00Z
2726,8,FEE,2029-12-30,75000.00,USD,2029-12-30T00:00:00Z,2029-12-30T00:00:00Z
2727,8,CONTRIBUTION,2030-05-08,1200000.00,USD,2030-05-08T14:30:00Z,2030-05-08T14:30:00Z
2728,8,DISTRIBUTION,2030-08-18,900000.00,USD,2030-08-18T10:00:00Z,2030-08-18T10:00:00Z
2729,9,DIVIDEND,2030-03-08,50000.00,USD,2030-03-08T09:45:00Z,2030-03-08T09:45:00Z
2730,9,FEE,2029-12-30,30000.00,USD,2029-12-30T00:00:00Z,2029-12-30T00:00:00Z
2731,9,CONTRIBUTION,2030-06-03,400000.00,USD,2030-06-03T12:00:00Z,2030-06-03T12:00:00Z
2732,9,DISTRIBUTION,2030-09-18,200000.00,USD,2030-09-18T15:30:00Z,2030-09-18T15:30:00Z
2733,10,DIVIDEND,2030-02-13,200000.00,USD,2030-02-13T10:30:00Z,2030-02-13T10:30:00Z
2734,10,FEE,2029-12-30,60000.00,USD,2029-12-30T00:00:00Z,2029-12-30T00:00:00Z
2735,10,CONTRIBUTION,2030-06-29,700000.00,USD,2030-06-29T11:45:00Z,2030-06-29T11:45:00Z
2736,7,DIVIDEND,2031-01-18,180000.00,USD,2031-01-18T10:00:00Z,2031-01-18T10:00:00Z
2737,7,FEE,2030-12-30,50000.00,USD,2030-12-30T00:00:00Z,2030-12-30T00:00:00Z
2738,7,CONTRIBUTION,2031-03-13,900000.00,USD,2031-03-13T13:30:00Z,2031-03-13T13:30:00Z
2739,8,DIVIDEND,2031-02-08,350000.00,USD,2031-02-08T11:00:00Z,2031-02-08T11:00:00Z
2740,8,FEE,2030-12-30,75000.00,USD,2030-12-30T00:00:00Z,2030-12-30T00:00:00Z
2741,9,CONTRIBUTION,2031-04-18,500000.00,USD,2031-04-18T14:15:00Z,2031-04-18T14:15:00Z
2742,9,DIVIDEND,2031-03-13,75000.00,USD,2031-03-13T09:30:00Z,2031-03-13T09:30:00Z
2743,9,FEE,2030-12-30,30000.00,USD,2030-12-30T00:00:00Z,2030-12-30T00:00:00Z
2744,10,DIVIDEND,2031-01-28,250000.00,USD,2031-01-28T10:45:00Z,2031-01-28T10:45:00Z
2745,10,FEE,2030-12-30,60000.00,USD,2030-12-30T00:00:00Z,2030-12-30T00:00:00Z
2746,7,DISTRIBUTION,2031-05-18,700000.00,USD,2031-05-18T14:00:00Z,2031-05-18T14:00:00Z
2747,8,DISTRIBUTION,2031-06-13,1100000.00,USD,2031-06-13T13:45:00Z,2031-06-13T13:45:00Z
2748,9,DISTRIBUTION,2031-07-08,300000.00,USD,2031-07-08T15:00:00Z,2031-07-08T15:00:00Z
2749,10,DISTRIBUTION,2031-08-03,800000.00,USD,2031-08-03T12:30:00Z,2031-08-03T12:30:00Z
2750,7,DIVIDEND,2032-01-13,200000.00,USD,2032-01-13T10:00:00Z,2032-01-13T10:00:00Z
2751,11,CONTRIBUTION,2030-01-12,1000000.00,USD,2030-01-12T10:00:00Z,2030-01-12T10:00:00Z
2752,11,DISTRIBUTION,2030-03-18,500000.00,USD,2030-03-18T14:30:00Z,2030-03-18T14:30:00Z
2753,11,DIVIDEND,2030-06-13,250000.00,USD,2030-06-13T09:00:00Z,2030-06-13T09:00:00Z
2754,11,FEE,2029-12-29,50000.00,USD,2029-12-29T00:00:00Z,2029-12-29T00:00:00Z
2755,11,CONTRIBUTION,2030-06-28,750000.00,USD,2030-06-28T11:15:00Z,2030-06-28T11:15:00Z
2756,12,CONTRIBUTION,2030-02-07,2000000.00,USD,2030-02-07T09:30:00Z,2030-02-07T09:30:00Z
2757,12,DISTRIBUTION,2030-04-13,1000000.00,USD,2030-04-13T14:00:00Z,2030-04-13T14:00:00Z
2758,12,DIVIDEND,2030-07-18,500000.00,USD,2030-07-18T10:30:00Z,2030-07-18T10:30:00Z
2759,12,FEE,2029-12-29,75000.00,USD,2029-12-29T00:00:00Z,2029-12-29T00:00:00Z
2760,12,CONTRIBUTION,2030-09-13,1500000.00,USD,2030-09-13T13:45:00Z,2030-09-13T13:45:00Z
2761,13,CONTRIBUTION,2030-02-27,500000.00,USD,2030-02-27T08:00:00Z,2030-02-27T08:00:00Z
2762,13,DISTRIBUTION,2030-05-08,250000.00,USD,2030-05-08T15:30:00Z,2030-05-08T15:30:00Z
2763,13,DIVIDEND,2030-08-13,100000.00,USD,2030-08-13T11:00:00Z,2030-08-13T11:00:00Z
2764,13,FEE,2029-12-29,30000.00,USD,2029-12-29T00:00:00Z,2029-12-29T00:00:00Z
2765,13,CONTRIBUTION,2030-10-18,300000.00,USD,2030-10-18T12:30:00Z,2030-10-18T12:30:00Z
2766,14,CONTRIBUTION,2031-01-08,1500000.00,USD,2031-01-08T09:00:00Z,2031-01-08T09:00:00Z
2767,14,DISTRIBUTION,2031-03-13,750000.00,USD,2031-03-13T14:15:00Z,2031-03-13T14:15:00Z
2768,14,DIVIDEND,2031-06-18,375000.00,USD,2031-06-18T10:45:00Z,2031-06-18T10:45:00Z
2769,14,FEE,2030-12-30,60000.00,USD,2030-12-30T00:00:00Z,2030-12-30T00:00:00Z
2770,14,CONTRIBUTION,2031-09-08,1000000.00,USD,2031-09-08T11:30:00Z,2031-09-08T11:30:00Z
2771,11,DIVIDEND,2031-01-13,150000.00,USD,2031-01-13T09:30:00Z,2031-01-13T09:30:00Z
2772,11,FEE,2030-12-30,50000.00,USD,2030-12-30T00:00:00Z,2030-12-30T00:00:00Z
2773,11,CONTRIBUTION,2031-03-30,800000.00,USD,2031-03-30T10:00:00Z,2031-03-30T10:00:00Z
2774,11,DISTRIBUTION,2031-07-13,600000.00,USD,2031-07-13T13:00:00Z,2031-07-13T13:00:00Z
2775,12,DIVIDEND,2031-02-18,300000.00,USD,2031-02-18T11:15:00Z,2031-02-18T11:15:00Z
2776,12,FEE,2030-12-30,75000.00,USD,2030-12-30T00:00:00Z,2030-12-30T00:00:00Z
2777,12,CONTRIBUTION,2031-05-08,1200000.00,USD,2031-05-08T14:30:00Z,2031-05-08T14:30:00Z
2778,12,DISTRIBUTION,2031-08-18,900000.00,USD,2031-08-18T10:00:00Z,2031-08-18T10:00:00Z
2779,13,DIVIDEND,2031-03-08,50000.00,USD,2031-03-08T09:45:00Z,2031-03-08T09:45:00Z
2780,13,FEE,2030-12-30,30000.00,USD,2030-12-30T00:00:00Z,2030-12-30T00:00:00Z
2781,13,CONTRIBUTION,2031-06-03,400000.00,USD,2031-06-03T12:00:00Z,2031-06-03T12:00:00Z
2782,13,DISTRIBUTION,2031-09-18,200000.00,USD,2031-09-18T15:30:00Z,2031-09-18T15:30:00Z
2783,14,DIVIDEND,2031-02-13,200000.00,USD,2031-02-13T10:30:00Z,2031-02-13T10:30:00Z
2784,14,FEE,2030-12-30,60000.00,USD,2030-12-30T00:00:00Z,2030-12-30T00:00:00Z
2785,14,CONTRIBUTION,2031-06-29,700000.00,USD,2031-06-29T11:45:00Z,2031-06-29T11:45:00Z
2786,11,DIVIDEND,2032-01-18,180000.00,USD,2032-01-18T10:00:00Z,2032-01-18T10:00:00Z
2787,11,FEE,2031-12-30,50000.00,USD,2031-12-30T00:00:00Z,2031-12-30T00:00:00Z
2788,11,CONTRIBUTION,2032-03-12,900000.00,USD,2032-03-12T13:30:00Z,2032-03-12T13:30:00Z
2789,12,DIVIDEND,2032-02-08,350000.00,USD,2032-02-08T11:00:00Z,2032-02-08T11:00:00Z
2790,12,FEE,2031-12-30,75000.00,USD,2031-12-30T00:00:00Z,2031-12-30T00:00:00Z
2791,13,CONTRIBUTION,2032-04-17,500000.00,USD,2032-04-17T14:15:00Z,2032-04-17T14:15:00Z
2792,13,DIVIDEND,2032-03-12,75000.00,USD,2032-03-12T09:30:00Z,2032-03-12T09:30:00Z
2793,13,FEE,2031-12-30,30000.00,USD,2031-12-30T00:00:00Z,2031-12-30T00:00:00Z
2794,14,DIVIDEND,2032-01-28,250000.00,USD,2032-01-28T10:45:00Z,2032-01-28T10:45:00Z
2795,14,FEE,2031-12-30,60000.00,USD,2031-12-30T00:00:00Z,2031-12-30T00:00:00Z
2796,11,DISTRIBUTION,2032-05-17,700000.00,USD,2032-05-17T14:00:00Z,2032-05-17T14:00:00Z
2797,12,DISTRIBUTION,2032-06-12,1100000.00,USD,2032-06-12T13:45:00Z,2032-06-12T13:45:00Z
2798,13,DISTRIBUTION,2032-07-07,300000.00,USD,2032-07-07T15:00:00Z,2032-07-07T15:00:00Z
2799,14,DISTRIBUTION,2032-08-02,800000.00,USD,2032-08-02T12:30:00Z,2032-08-02T12:30:00Z
2800,11,DIVIDEND,2033-01-12,200000.00,USD,2033-01-12T10:00:00Z,2033-01-12T10:00:00Z
2801,15,CONTRIBUTION,2031-01-12,1000000.00,USD,2031-01-12T10:00:00Z,2031-01-12T10:00:00Z
2802,15,DISTRIBUTION,2031-03-18,500000.00,USD,2031-03-18T14:30:00Z,2031-03-18T14:30:00Z
2803,15,DIVIDEND,2031-06-13,250000.00,USD,2031-06-13T09:00:00Z,2031-06-13T09:00:00Z
2804,15,FEE,2030-12-29,50000.00,USD,2030-12-29T00:00:00Z,2030-12-29T00:00:00Z
2805,15,CONTRIBUTION,2031-06-28,750000.00,USD,2031-06-28T11:15:00Z,2031-06-28T11:15:00Z
2806,16,CONTRIBUTION,2031-02-07,2000000.00,USD,2031-02-07T09:30:00Z,2031-02-07T09:30:00Z
2807,16,DISTRIBUTION,2031-04-13,1000000.00,USD,2031-04-13T14:00:00Z,2031-04-13T14:00:00Z
2808,16,DIVIDEND,2031-07-18,500000.00,USD,2031-07-18T10:30:00Z,2031-07-18T10:30:00Z
2809,16,FEE,2030-12-29,75000.00,USD,2030-12-29T00:00:00Z,2030-12-29T00:00:00Z
2810,16,CONTRIBUTION,2031-09-13,1500000.00,USD,2031-09-13T13:45:00Z,2031-09-13T13:45:00Z
2811,17,CONTRIBUTION,2031-02-27,500000.00,USD,2031-02-27T08:00:00Z,2031-02-27T08:00:00Z
2812,17,DISTRIBUTION,2031-05-08,250000.00,USD,2031-05-08T15:30:00Z,2031-05-08T15:30:00Z
2813,17,DIVIDEND,2031-08-13,100000.00,USD,2031-08-13T11:00:00Z,2031-08-13T11:00:00Z
2814,17,FEE,2030-12-29,30000.00,USD,2030-12-29T00:00:00Z,2030-12-29T00:00:00Z
2815,17,CONTRIBUTION,2031-10-18,300000.00,USD,2031-10-18T12:30:00Z,2031-10-18T12:30:00Z
2816,18,CONTRIBUTION,2032-01-08,1500000.00,USD,2032-01-08T09:00:00Z,2032-01-08T09:00:00Z
2817,18,DISTRIBUTION,2032-03-12,750000.00,USD,2032-03-12T14:15:00Z,2032-03-12T14:15:00Z
2818,18,DIVIDEND,2032-06-17,375000.00,USD,2032-06-17T10:45:00Z,2032-06-17T10:45:00Z
2819,18,FEE,2031-12-30,60000.00,USD,2031-12-30T00:00:00Z,2031-12-30T00:00:00Z
2820,18,CONTRIBUTION,2032-09-07,1000000.00,USD,2032-09-07T11:30:00Z,2032-09-07T11:30:00Z
2821,15,DIVIDEND,2032-01-13,150000.00,USD,2032-01-13T09:30:00Z,2032-01-13T09:30:00Z
2822,15,FEE,2031-12-30,50000.00,USD,2031-12-30T00:00:00Z,2031-12-30T00:00:00Z
2823,15,CONTRIBUTION,2032-03-29,800000.00,USD,2032-03-29T10:00:00Z,2032-03-29T10:00:00Z
2824,15,DISTRIBUTION,2032-07-12,600000.00,USD,2032-07-12T13:00:00Z,2032-07-12T13:00:00Z
2825,16,DIVIDEND,2032-02-18,300000.00,USD,2032-02-18T11:15:00Z,2032-02-18T11:15:00Z
2826,16,FEE,2031-12-30,75000.00,USD,2031-12-30T00:00:00Z,2031-12-30T00:00:00Z
2827,16,CONTRIBUTION,2032-05-07,1200000.00,USD,2032-05-07T14:30:00Z,2032-05-07T14:30:00Z
2828,16,DISTRIBUTION,2032-08-17,900000.00,USD,2032-08-17T10:00:00Z,2032-08-17T10:00:00Z
2829,17,DIVIDEND,2032-03-07,50000.00,USD,2032-03-07T09:45:00Z,2032-03-07T09:45:00Z
2830,17,FEE,2031-12-30,30000.00,USD,2031-12-30T00:00:00Z,2031-12-30T00:00:00Z
2831,17,CONTRIBUTION,2032-06-02,400000.00,USD,2032-06-02T12:00:00Z,2032-06-02T12:00:00Z
2832,17,DISTRIBUTION,2032-09-17,200000.00,USD,2032-09-17T15:30:00Z,2032-09-17T15:30:00Z
2833,18,DIVIDEND,2032-02-13,200000.00,USD,2032-02-13T10:30:00Z,2032-02-13T10:30:00Z
2834,18,FEE,2031-12-30,60000.00,USD,2031-12-30T00:00:00Z,2031-12-30T00:00:00Z
2835,18,CONTRIBUTION,2032-06-28,700000.00,USD,2032-06-28T11:45:00Z,2032-06-28T11:45:00Z
2836,15,DIVIDEND,2033-01-17,180000.00,USD,2033-01-17T10:00:00Z,2033-01-17T10:00:00Z
